epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,306949,0.77375,0.4921,0.92187,0.88612,0.79799,0.8751,0.6487,0.73882,0.42775,0.89291,0.005611,0.005611,0.005611
136,309110,0.77331,0.49114,0.92143,0.88592,0.79873,0.87537,0.64899,0.73831,0.42729,0.89268,0.005578,0.005578,0.005578
137,311259,0.77453,0.49247,0.92226,0.8854,0.79881,0.87551,0.64924,0.73801,0.42691,0.89253,0.005545,0.005545,0.005545
138,313402,0.77285,0.49127,0.92199,0.88561,0.79959,0.87581,0.64949,0.73764,0.42663,0.89237,0.005512,0.005512,0.005512
139,315548,0.77049,0.48973,0.92087,0.88726,0.79933,0.87597,0.6498,0.7373,0.42635,0.89227,0.005479,0.005479,0.005479
140,317717,0.77318,0.4906,0.92152,0.88607,0.79961,0.87599,0.64995,0.73687,0.42606,0.89212,0.005446,0.005446,0.005446
141,319867,0.77017,0.4885,0.92037,0.88534,0.80068,0.87615,0.65018,0.73657,0.42564,0.89197,0.005413,0.005413,0.005413
142,322009,0.77064,0.48916,0.92027,0.8852,0.80144,0.87673,0.65077,0.73614,0.42525,0.89172,0.00538,0.00538,0.00538
143,324151,0.77025,0.48801,0.92012,0.88704,0.80131,0.87677,0.65101,0.73564,0.42484,0.89151,0.005347,0.005347,0.005347
144,326292,0.7702,0.48823,0.92041,0.88722,0.80152,0.87701,0.65135,0.73534,0.42453,0.89139,0.005314,0.005314,0.005314
145,328466,0.77038,0.48837,0.92059,0.88811,0.80225,0.8772,0.65154,0.73501,0.42414,0.89121,0.005281,0.005281,0.005281
146,330611,0.76867,0.48619,0.91984,0.88843,0.80218,0.8775,0.65175,0.73464,0.42391,0.89105,0.005248,0.005248,0.005248
147,332753,0.76814,0.48664,0.91925,0.89032,0.8013,0.87772,0.65213,0.73434,0.42358,0.89091,0.005215,0.005215,0.005215
148,334918,0.76953,0.48694,0.92013,0.88971,0.80187,0.87777,0.65247,0.73404,0.42318,0.89079,0.005182,0.005182,0.005182
149,337075,0.76733,0.48558,0.9191,0.89013,0.80148,0.87812,0.65265,0.73379,0.42283,0.89066,0.005149,0.005149,0.005149
150,339228,0.76707,0.48481,0.91895,0.8886,0.80321,0.87854,0.6528,0.73338,0.42263,0.89044,0.005116,0.005116,0.005116
151,341397,0.76591,0.48402,0.91874,0.88974,0.80255,0.87848,0.65327,0.73301,0.42224,0.89027,0.005083,0.005083,0.005083
152,343610,0.76767,0.48507,0.91916,0.88938,0.80313,0.87881,0.65376,0.7326,0.42204,0.89012,0.00505,0.00505,0.00505
153,345768,0.76702,0.48465,0.91913,0.88984,0.80319,0.87928,0.65398,0.73212,0.42152,0.89001,0.005017,0.005017,0.005017
154,347913,0.76668,0.48344,0.91863,0.88986,0.80382,0.87929,0.65412,0.73191,0.42113,0.88986,0.004984,0.004984,0.004984
155,350094,0.7665,0.48407,0.91925,0.88784,0.80542,0.8794,0.65452,0.73155,0.4209,0.8897,0.004951,0.004951,0.004951
156,352243,0.76685,0.48293,0.9187,0.88924,0.80462,0.87988,0.655,0.73116,0.42048,0.8896,0.004918,0.004918,0.004918
157,354416,0.76646,0.48312,0.91884,0.88929,0.80521,0.88008,0.65528,0.73073,0.42006,0.88947,0.004885,0.004885,0.004885
158,356569,0.76571,0.48247,0.91856,0.89019,0.80465,0.88011,0.65553,0.73038,0.41976,0.88935,0.004852,0.004852,0.004852
159,359151,0.76326,0.48109,0.91799,0.8895,0.80586,0.88029,0.65561,0.73008,0.41963,0.88919,0.004819,0.004819,0.004819
160,361295,0.76338,0.48026,0.91753,0.88926,0.80673,0.88028,0.65593,0.72971,0.41926,0.88909,0.004786,0.004786,0.004786
161,363435,0.76325,0.4804,0.91712,0.88894,0.80772,0.88073,0.65624,0.7294,0.41896,0.88899,0.004753,0.004753,0.004753
162,365605,0.76197,0.47994,0.91719,0.89113,0.80663,0.88108,0.65682,0.72905,0.41865,0.88883,0.00472,0.00472,0.00472
163,367756,0.76314,0.47976,0.9167,0.89133,0.80695,0.88117,0.65716,0.72879,0.41829,0.88872,0.004687,0.004687,0.004687
164,369937,0.76101,0.47826,0.91671,0.89087,0.80727,0.88136,0.65741,0.72845,0.41803,0.88856,0.004654,0.004654,0.004654
165,372277,0.76105,0.47756,0.91619,0.89068,0.80765,0.88161,0.65756,0.72804,0.41775,0.88839,0.004621,0.004621,0.004621
166,374423,0.75933,0.477,0.91619,0.8916,0.80728,0.88184,0.65801,0.72767,0.41737,0.88822,0.004588,0.004588,0.004588
167,376623,0.7623,0.47838,0.91659,0.89058,0.80839,0.88214,0.65799,0.72728,0.41706,0.88804,0.004555,0.004555,0.004555
168,378839,0.75983,0.47665,0.91648,0.88919,0.80955,0.88228,0.65843,0.72698,0.41675,0.88791,0.004522,0.004522,0.004522
169,381057,0.75965,0.4762,0.91567,0.88992,0.81023,0.88269,0.65853,0.72667,0.4164,0.88777,0.004489,0.004489,0.004489
170,383211,0.76097,0.47768,0.91666,0.88893,0.81073,0.88281,0.65903,0.72632,0.41614,0.88763,0.004456,0.004456,0.004456
171,385356,0.75927,0.4759,0.91535,0.88839,0.81148,0.88327,0.65937,0.72589,0.41574,0.88749,0.004423,0.004423,0.004423
172,387503,0.75782,0.47421,0.91524,0.8888,0.81104,0.88334,0.65965,0.72554,0.41533,0.88737,0.00439,0.00439,0.00439
173,389654,0.75712,0.47398,0.91512,0.88913,0.81192,0.88342,0.65986,0.72517,0.41494,0.88719,0.004357,0.004357,0.004357
174,391842,0.75662,0.47376,0.91457,0.88956,0.81239,0.88382,0.66001,0.72486,0.4145,0.88703,0.004324,0.004324,0.004324
175,394031,0.75427,0.47133,0.91423,0.88835,0.81316,0.88409,0.66049,0.72441,0.41389,0.88688,0.004291,0.004291,0.004291
176,396231,0.75706,0.47265,0.91438,0.88791,0.81359,0.88417,0.6607,0.72397,0.41357,0.88669,0.004258,0.004258,0.004258
177,398386,0.75713,0.47249,0.91425,0.88786,0.8139,0.88432,0.66103,0.72351,0.41327,0.88655,0.004225,0.004225,0.004225
178,400534,0.75499,0.47166,0.9138,0.88779,0.8145,0.88454,0.66122,0.72321,0.41288,0.88641,0.004192,0.004192,0.004192
179,402703,0.7544,0.47182,0.9138,0.88819,0.81446,0.88469,0.66153,0.72276,0.41264,0.88624,0.004159,0.004159,0.004159
180,404936,0.75443,0.47104,0.91403,0.88937,0.81417,0.88481,0.66166,0.72249,0.41244,0.88616,0.004126,0.004126,0.004126
181,407075,0.75416,0.47002,0.91373,0.88951,0.8142,0.88515,0.66226,0.7222,0.41213,0.88605,0.004093,0.004093,0.004093
182,409250,0.75517,0.47061,0.91392,0.89005,0.81412,0.88523,0.66247,0.72194,0.41185,0.88596,0.00406,0.00406,0.00406
183,411414,0.75277,0.4683,0.91291,0.88925,0.81503,0.88544,0.66277,0.72163,0.4116,0.88584,0.004027,0.004027,0.004027
184,413601,0.75409,0.47024,0.91312,0.88873,0.81589,0.88566,0.66308,0.72125,0.4112,0.88566,0.003994,0.003994,0.003994
185,415810,0.75223,0.46833,0.9132,0.88774,0.81695,0.88583,0.66335,0.72088,0.41079,0.88553,0.003961,0.003961,0.003961
186,418177,0.75242,0.46818,0.91269,0.89019,0.81578,0.88606,0.66363,0.72054,0.41051,0.88538,0.003928,0.003928,0.003928
187,420596,0.75027,0.46657,0.91221,0.89078,0.81537,0.88621,0.66385,0.72012,0.41023,0.88523,0.003895,0.003895,0.003895
188,422918,0.75116,0.46709,0.9123,0.89112,0.81593,0.88668,0.66413,0.7197,0.40971,0.8851,0.003862,0.003862,0.003862
189,425142,0.74786,0.46508,0.91121,0.89168,0.81599,0.8868,0.66418,0.71927,0.40931,0.88489,0.003829,0.003829,0.003829
190,427308,0.7491,0.465,0.9112,0.89199,0.81645,0.88713,0.66466,0.71887,0.40882,0.8847,0.003796,0.003796,0.003796
