epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,239588,0.6545,0.35327,0.85299,0.92904,0.87303,0.93322,0.74376,0.59186,0.30909,0.82377,0.0007435,0.0007435,0.0007435
189,240717,0.65004,0.34998,0.85135,0.92928,0.87398,0.93367,0.74468,0.59044,0.30817,0.82333,0.000694,0.000694,0.000694
190,241844,0.64906,0.34915,0.85176,0.92978,0.87451,0.93411,0.74548,0.58908,0.30738,0.82293,0.0006445,0.0006445,0.0006445
191,242971,0.60101,0.30966,0.83156,0.93059,0.87513,0.93459,0.74637,0.58767,0.30642,0.82255,0.000595,0.000595,0.000595
192,244091,0.59522,0.30547,0.83016,0.93093,0.876,0.93509,0.74728,0.58621,0.30544,0.82212,0.0005455,0.0005455,0.0005455
193,245209,0.59165,0.30293,0.8296,0.93127,0.87671,0.93547,0.74818,0.58473,0.30447,0.8217,0.000496,0.000496,0.000496
194,246352,0.58733,0.30044,0.82814,0.93225,0.87698,0.93592,0.74897,0.58329,0.3035,0.82124,0.0004465,0.0004465,0.0004465
195,247484,0.58396,0.29845,0.82697,0.93253,0.87794,0.93637,0.74987,0.58183,0.30254,0.82077,0.000397,0.000397,0.000397
196,248619,0.58046,0.29612,0.82582,0.93297,0.87852,0.9368,0.75076,0.58043,0.30159,0.82028,0.0003475,0.0003475,0.0003475
197,249772,0.57651,0.29348,0.8249,0.93341,0.87897,0.93727,0.75168,0.57902,0.30067,0.81978,0.000298,0.000298,0.000298
198,250891,0.57288,0.29105,0.82412,0.93321,0.87977,0.93762,0.75249,0.57771,0.29979,0.81933,0.0002485,0.0002485,0.0002485
199,252010,0.57077,0.28948,0.82353,0.93392,0.88012,0.93802,0.75333,0.57637,0.29884,0.81891,0.000199,0.000199,0.000199
200,253160,0.5682,0.28803,0.82344,0.93397,0.88086,0.93835,0.75405,0.57518,0.29802,0.81853,0.0001495,0.0001495,0.0001495
